id,label
2999,1
3000,1
3001,1
3002,1
3003,0
3004,1
3005,1
3006,1
3007,1
3008,1
3009,0
3010,1
3011,1
3012,1
3013,1
3014,1
3015,1
3016,0
3017,1
3018,0
3019,0
3020,0
3021,1
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,0
3029,1
3030,1
3031,0
3032,1
3033,1
3034,0
3035,1
3036,1
3037,0
3038,1
3039,1
3040,1
3041,0
3042,0
3043,1
3044,1
3045,0
3046,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,1
3053,1
3054,1
3055,1
3056,1
3057,0
3058,0
3059,1
3060,1
3061,1
3062,0
3063,0
3064,1
3065,0
3066,1
3067,1
3068,1
3069,1
3070,1
3071,0
3072,1
3073,1
3074,1
3075,0
3076,1
3077,1
3078,1
3079,0
3080,1
3081,1
3082,1
3083,1
3084,0
3085,1
3086,0
3087,1
3088,1
3089,0
3090,0
3091,1
3092,0
3093,1
3094,1
3095,0
3096,1
3097,1
3098,0
3099,1
3100,1
3101,1
3102,1
3103,0
3104,0
3105,1
3106,1
3107,1
3108,1
3109,1
3110,0
3111,1
3112,1
3113,1
3114,1
3115,1
3116,0
3117,0
3118,1
3119,1
3120,1
3121,1
3122,1
3123,0
3124,0
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,0
3134,0
3135,1
3136,0
3137,0
3138,1
3139,1
3140,1
3141,1
3142,1
3143,1
3144,1
3145,1
3146,0
3147,1
3148,1
3149,1
3150,0
3151,1
3152,1
3153,1
3154,0
3155,1
3156,0
3157,1
3158,1
3159,1
3160,1
3161,1
3162,1
3163,0
3164,0
3165,1
3166,0
3167,1
3168,1
3169,0
3170,1
3171,1
3172,0
3173,0
3174,0
3175,1
3176,0
3177,0
3178,0
3179,0
3180,1
3181,1
3182,1
3183,1
3184,1
3185,0
3186,1
3187,0
3188,1
3189,1
3190,0
3191,1
3192,1
3193,1
3194,1
3195,1
3196,1
3197,1
3198,1
3199,0
3200,1
3201,1
3202,1
3203,0
3204,1
3205,1
3206,1
3207,1
3208,1
3209,1
3210,1
3211,1
3212,1
3213,0
3214,1
3215,1
3216,1
3217,1
3218,1
3219,1
3220,1
3221,1
3222,1
3223,0
3224,1
3225,1
3226,1
3227,1
3228,1
3229,1
3230,1
3231,1
3232,1
3233,1
3234,1
3235,1
3236,0
3237,1
3238,0
3239,1
3240,0
3241,1
3242,1
3243,0
3244,1
3245,0
3246,1
3247,1
3248,0
3249,1
3250,1
3251,1
3252,1
3253,1
3254,1
3255,1
3256,1
3257,0
3258,0
3259,0
3260,1
3261,1
3262,1
3263,1
3264,1
3265,1
3266,1
3267,1
3268,0
3269,1
3270,0
3271,1
3272,1
3273,1
3274,1
3275,1
3276,1
3277,1
3278,1
3279,1
3280,1
3281,1
3282,0
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3289,1
3290,1
3291,1
3292,1
3293,0
3294,1
3295,0
3296,0
3297,0
3298,1
3299,1
3300,1
3301,0
3302,1
3303,1
3304,1
3305,1
3306,1
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,1
3314,0
3315,1
3316,0
3317,1
3318,1
3319,0
3320,1
3321,1
3322,1
3323,0
3324,1
3325,0
3326,1
3327,0
3328,1
3329,1
3330,1
3331,1
3332,1
3333,1
3334,1
3335,1
3336,1
3337,0
3338,1
3339,1
3340,1
3341,1
3342,1
3343,1
3344,0
3345,1
3346,1
3347,1
3348,0
3349,1
3350,1
3351,0
3352,1
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,1
3360,1
3361,1
3362,1
3363,0
3364,0
3365,1
3366,1
3367,1
3368,1
3369,1
3370,0
3371,1
3372,1
3373,0
3374,0
3375,1
3376,1
3377,1
3378,1
3379,1
3380,0
3381,1
3382,1
3383,1
3384,1
3385,1
3386,0
3387,0
3388,1
3389,1
3390,1
3391,1
3392,0
3393,1
3394,1
3395,1
3396,1
3397,0
3398,1
3399,0
3400,1
3401,1
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3414,1
3415,1
3416,1
3417,1
3418,1
3419,1
3420,1
3421,1
3422,0
3423,1
3424,1
3425,1
3426,1
3427,1
3428,1
3429,1
3430,0
3431,1
3432,1
3433,1
3434,1
3435,0
3436,1
3437,1
3438,1
3439,1
3440,1
3441,1
3442,1
3443,1
3444,0
3445,1
3446,1
3447,0
3448,0
3449,1
3450,1
3451,1
3452,0
3453,1
3454,1
3455,0
3456,1
3457,1
3458,1
3459,1
3460,1
3461,0
3462,1
3463,0
3464,1
3465,1
3466,1
3467,0
3468,1
3469,0
3470,1
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,1
3479,1
3480,0
3481,1
3482,1
3483,1
3484,1
3485,1
3486,1
3487,0
3488,1
3489,1
3490,0
3491,1
3492,1
3493,1
3494,1
3495,1
3496,0
3497,1
3498,1
3499,1
3500,1
3501,0
3502,1
3503,1
3504,1
3505,0
3506,1
3507,1
3508,1
3509,1
3510,1
3511,1
3512,1
3513,1
3514,0
3515,1
3516,0
3517,1
3518,1
3519,1
3520,1
3521,1
3522,1
3523,1
3524,1
3525,0
3526,0
3527,0
3528,1
3529,1
3530,1
3531,1
3532,1
3533,0
3534,1
3535,1
3536,1
3537,1
3538,1
3539,1
3540,1
3541,0
3542,0
3543,0
3544,1
3545,1
3546,1
3547,0
3548,0
3549,1
3550,1
3551,1
3552,1
3553,0
3554,1
3555,1
3556,1
3557,1
3558,1
3559,1
3560,0
3561,0
3562,0
3563,1
3564,1
3565,1
3566,1
3567,0
3568,1
3569,1
3570,1
3571,1
3572,1
3573,1
3574,1
3575,1
3576,1
3577,0
3578,1
3579,1
3580,1
3581,1
3582,0
3583,1
3584,1
3585,0
3586,0
3587,1
3588,1
3589,1
3590,0
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,0
3598,1
3599,1
3600,0
3601,1
3602,1
3603,1
3604,1
3605,0
3606,0
3607,1
3608,0
3609,1
3610,1
3611,1
3612,1
3613,1
3614,0
3615,1
3616,0
3617,1
3618,1
3619,0
3620,1
3621,1
3622,1
3623,1
3624,1
3625,1
3626,1
3627,1
3628,1
3629,1
3630,0
3631,0
3632,1
3633,1
3634,1
3635,1
3636,0
3637,1
3638,1
3639,0
3640,1
3641,0
3642,0
3643,1
3644,1
3645,1
3646,0
3647,0
3648,1
3649,1
3650,1
3651,1
3652,1
3653,0
3654,1
3655,1
3656,0
3657,1
3658,1
3659,1
3660,1
3661,1
3662,1
3663,1
3664,0
3665,1
3666,1
3667,0
3668,1
3669,0
3670,0
3671,1
3672,0
3673,1
3674,1
3675,1
3676,1
3677,1
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,1
3685,1
3686,0
3687,1
3688,0
3689,1
3690,1
3691,1
3692,1
3693,1
3694,0
3695,0
3696,1
3697,0
3698,0
3699,1
3700,1
3701,1
3702,1
3703,1
3704,1
3705,1
3706,1
3707,1
3708,1
3709,1
3710,1
3711,1
3712,0
3713,0
3714,0
3715,1
3716,1
3717,1
3718,0
3719,1
3720,1
3721,0
3722,1
3723,0
3724,1
3725,1
3726,0
3727,1
3728,1
3729,1
3730,1
3731,1
3732,1
3733,1
3734,1
3735,1
3736,1
3737,1
3738,1
3739,1
3740,0
3741,0
3742,1
3743,1
3744,1
3745,1
3746,1
3747,0
3748,1
3749,1
3750,1
3751,1
3752,1
3753,0
3754,0
3755,1
3756,0
3757,1
3758,1
3759,1
3760,1
3761,0
3762,1
3763,0
3764,1
3765,1
3766,1
3767,1
3768,1
3769,1
3770,0
3771,1
3772,1
3773,1
3774,1
3775,1
3776,0
3777,1
3778,0
3779,1
3780,0
3781,1
3782,0
3783,1
3784,1
3785,1
3786,1
3787,1
3788,1
3789,1
3790,0
3791,1
3792,1
3793,1
3794,1
3795,0
3796,1
3797,0
3798,1
3799,0
3800,0
3801,0
3802,1
3803,1
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
3810,1
3811,1
3812,1
3813,1
3814,0
3815,1
3816,1
3817,0
3818,1
3819,1
3820,1
3821,1
3822,0
3823,0
3824,1
3825,1
3826,1
3827,1
3828,0
3829,1
3830,1
3831,1
3832,1
3833,1
3834,1
3835,0
3836,0
3837,1
3838,0
3839,1
3840,1
3841,1
3842,0
3843,0
3844,0
3845,1
3846,0
3847,1
3848,0
3849,1
3850,1
3851,1
3852,0
3853,1
3854,1
3855,1
3856,1
3857,0
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,1
3870,1
3871,1
3872,0
3873,1
3874,0
3875,1
3876,1
3877,1
3878,0
3879,1
3880,1
3881,0
3882,1
3883,1
3884,1
3885,1
3886,0
3887,1
3888,1
3889,1
3890,1
3891,1
3892,0
3893,1
3894,1
3895,1
3896,1
3897,1
3898,1
3899,1
3900,1
3901,1
3902,1
3903,1
3904,1
3905,1
3906,1
3907,1
3908,0
3909,0
3910,0
3911,1
3912,0
3913,1
3914,1
3915,1
3916,1
3917,1
3918,0
3919,1
3920,0
3921,1
3922,1
3923,1
3924,1
3925,0
3926,1
3927,1
3928,1
3929,1
3930,1
3931,1
3932,1
3933,0
3934,1
3935,0
3936,1
3937,0
3938,1
3939,0
3940,0
3941,1
3942,1
3943,1
3944,1
3945,0
3946,1
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,1
3956,0
3957,1
3958,1
3959,1
3960,1
3961,1
3962,0
3963,1
3964,1
3965,1
3966,1
3967,1
3968,1
3969,1
3970,0
3971,1
3972,0
3973,1
3974,0
3975,1
3976,1
3977,1
3978,1
3979,0
3980,0
3981,1
3982,1
3983,1
3984,1
3985,1
3986,1
3987,0
3988,1
3989,0
3990,0
3991,1
3992,1
3993,1
3994,0
3995,1
3996,0
3997,1
3998,1
3999,1
4000,1
4001,1
4002,0
4003,1
4004,1
4005,1
4006,1
4007,1
4008,0
4009,1
4010,1
4011,1
4012,1
4013,1
4014,1
4015,0
4016,1
4017,1
4018,0
4019,1
4020,1
4021,1
4022,0
4023,1
4024,0
4025,0
4026,0
4027,0
4028,1
4029,1
4030,1
4031,0
4032,1
4033,1
4034,1
4035,0
4036,1
4037,1
4038,1
4039,1
4040,1
4041,1
4042,1
4043,1
4044,1
4045,1
4046,1
4047,1
4048,1
4049,1
4050,1
4051,1
4052,1
4053,1
4054,1
4055,1
4056,1
4057,0
4058,1
4059,1
4060,0
4061,1
4062,1
4063,0
4064,1
4065,0
4066,1
4067,0
4068,1
4069,1
4070,1
4071,1
4072,1
4073,1
4074,0
4075,0
4076,1
4077,1
4078,1
4079,0
4080,0
4081,1
4082,1
4083,0
4084,1
4085,1
4086,1
4087,0
4088,0
4089,1
4090,1
4091,1
4092,0
4093,1
4094,1
4095,1
4096,1
4097,1
4098,0
4099,1
4100,1
4101,1
4102,0
4103,1
4104,1
4105,1
4106,1
4107,0
4108,1
4109,1
4110,1
4111,1
4112,1
4113,0
4114,1
4115,0
4116,1
4117,1
4118,0
4119,0
4120,1
4121,1
4122,1
4123,1
4124,1
4125,1
4126,1
4127,1
4128,1
4129,0
4130,1
4131,1
4132,1
4133,1
4134,1
4135,1
4136,1
4137,1
4138,1
4139,1
4140,1
4141,1
4142,0
4143,1
4144,1
4145,1
4146,1
4147,0
4148,0
4149,1
4150,1
4151,1
4152,1
4153,0
4154,1
4155,1
4156,1
4157,1
4158,1
4159,1
4160,1
4161,0
4162,0
4163,1
4164,0
4165,1
4166,0
4167,1
4168,0
4169,0
4170,1
4171,1
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,1
4179,0
4180,1
4181,1
4182,1
4183,1
4184,0
4185,0
4186,1
4187,1
4188,1
4189,0
4190,1
4191,1
4192,0
4193,1
4194,1
4195,1
4196,1
4197,1
4198,0
4199,0
4200,1
4201,0
4202,1
4203,1
4204,0
4205,0
4206,1
4207,1
4208,0
4209,1
4210,0
4211,1
4212,0
4213,0
4214,1
4215,1
4216,1
4217,1
4218,1
4219,1
4220,0
4221,1
4222,1
4223,1
4224,0
4225,1
4226,0
4227,1
4228,1
4229,1
4230,0
4231,1
4232,1
4233,1
4234,0
4235,1
4236,1
4237,1
4238,1
4239,1
4240,1
4241,1
4242,0
4243,1
4244,0
4245,1
4246,1
4247,1
4248,1
4249,1
4250,0
4251,1
4252,1
4253,1
4254,0
4255,1
4256,1
4257,1
4258,1
4259,0
4260,1
4261,1
4262,1
4263,0
4264,0
4265,1
4266,0
4267,1
4268,1
4269,1
4270,1
4271,0
4272,1
4273,1
4274,1
4275,1
4276,1
4277,1
4278,1
4279,1
4280,0
4281,0
4282,1
4283,1
4284,1
4285,1
4286,1
4287,1
4288,1
4289,1
4290,1
4291,1
4292,0
4293,1
4294,0
4295,1
4296,1
4297,1
4298,1
4299,1
4300,1
4301,0
4302,0
4303,1
4304,0
4305,0
4306,0
4307,0
4308,1
4309,1
4310,1
4311,1
4312,1
4313,1
4314,1
4315,0
4316,1
4317,1
4318,1
4319,1
4320,1
4321,1
4322,1
4323,0
4324,1
4325,1
4326,0
4327,1
4328,1
4329,1
4330,1
4331,1
4332,0
4333,1
4334,1
4335,0
4336,0
4337,1
4338,1
4339,0
4340,0
4341,1
4342,1
4343,1
4344,1
4345,1
4346,0
4347,0
4348,0
4349,1
4350,0
4351,1
4352,1
4353,0
4354,0
4355,1
4356,1
4357,0
4358,0
4359,1
4360,1
4361,0
4362,1
4363,0
4364,0
4365,1
4366,1
4367,1
4368,1
4369,1
4370,1
4371,0
4372,1
4373,1
4374,1
4375,1
4376,0
4377,0
4378,0
4379,1
4380,1
4381,0
4382,1
4383,1
4384,1
4385,1
4386,1
4387,0
4388,1
4389,1
4390,0
4391,1
4392,1
4393,1
4394,0
4395,1
4396,1
4397,1
4398,1
4399,1
4400,1
4401,1
4402,1
4403,1
4404,1
4405,0
4406,1
4407,1
4408,1
4409,0
4410,1
4411,1
4412,1
4413,1
4414,0
4415,1
4416,1
4417,1
4418,0
4419,1
4420,0
4421,0
4422,1
4423,0
4424,1
4425,1
4426,1
4427,0
4428,1
4429,1
4430,0
4431,1
4432,1
4433,1
4434,1
4435,1
4436,1
4437,1
4438,0
4439,0
4440,1
4441,1
4442,1
4443,1
4444,0
4445,1
4446,0
4447,1
4448,1
4449,1
4450,1
4451,1
4452,1
4453,1
4454,1
4455,1
4456,1
4457,1
4458,1
4459,1
4460,1
4461,0
4462,1
4463,1
4464,0
4465,1
4466,1
4467,1
4468,0
4469,1
4470,1
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,1
4481,0
4482,1
4483,1
4484,0
4485,1
4486,0
4487,1
4488,1
4489,1
4490,1
4491,1
4492,0
4493,1
4494,1
4495,0
4496,0
4497,1
4498,1
4499,1
4500,1
4501,1
4502,0
4503,1
4504,1
4505,1
4506,1
4507,0
4508,1
4509,1
4510,1
4511,0
4512,0
4513,1
4514,1
4515,0
4516,1
4517,0
4518,1
4519,0
4520,1
4521,1
4522,0
4523,0
4524,1
4525,1
4526,1
4527,1
4528,1
4529,0
4530,1
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,1
4538,0
4539,0
4540,1
4541,1
4542,1
4543,1
4544,1
4545,0
4546,1
4547,1
4548,0
4549,0
4550,1
4551,1
4552,1
4553,1
4554,1
4555,1
4556,0
4557,0
4558,1
4559,0
4560,0
4561,0
4562,0
4563,1
4564,1
4565,1
4566,0
4567,1
4568,0
4569,1
4570,1
4571,1
4572,0
4573,1
4574,1
4575,0
4576,1
4577,1
4578,1
4579,0
4580,0
4581,0
4582,1
4583,1
4584,0
4585,0
4586,1
4587,1
4588,1
4589,1
4590,1
4591,1
4592,1
4593,1
4594,1
4595,1
4596,0
4597,1
4598,0
4599,1
4600,0
4601,1
4602,1
4603,1
4604,1
4605,1
4606,1
4607,1
4608,1
4609,1
4610,0
4611,1
4612,1
4613,1
4614,1
4615,1
4616,0
4617,1
4618,1
4619,1
4620,1
4621,1
4622,1
4623,1
4624,1
4625,0
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,1
4633,0
4634,1
4635,1
4636,1
4637,1
4638,1
4639,0
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4646,0
4647,1
4648,0
4649,1
4650,1
4651,1
4652,0
4653,1
4654,0
4655,0
4656,0
4657,1
4658,1
4659,1
4660,0
4661,0
4662,1
4663,1
4664,1
4665,1
4666,0
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,0
4674,1
4675,1
4676,1
4677,1
4678,1
4679,1
4680,1
4681,1
4682,1
4683,1
4684,1
4685,1
4686,1
4687,0
4688,0
4689,1
4690,1
4691,1
4692,1
4693,1
4694,0
4695,1
4696,1
4697,1
4698,0
4699,1
4700,0
4701,1
4702,1
4703,1
4704,1
4705,1
4706,0
4707,1
4708,1
4709,0
4710,1
4711,1
4712,1
4713,1
4714,1
4715,0
4716,1
4717,1
4718,0
4719,0
4720,1
4721,1
4722,1
4723,0
4724,1
4725,1
4726,0
4727,1
4728,1
4729,1
4730,0
4731,1
4732,1
4733,1
4734,1
4735,1
4736,1
4737,0
4738,1
4739,0
4740,1
4741,1
4742,0
4743,1
4744,1
4745,1
4746,1
4747,1
4748,0
4749,0
4750,1
4751,1
4752,0
4753,1
4754,0
4755,0
4756,1
4757,1
4758,1
4759,0
4760,1
4761,1
4762,1
4763,1
4764,0
4765,0
4766,1
4767,1
4768,1
4769,1
4770,0
4771,1
4772,1
4773,0
4774,1
4775,1
4776,1
4777,1
4778,1
4779,0
4780,1
4781,1
4782,1
4783,1
4784,1
4785,1
4786,1
4787,1
4788,0
4789,1
4790,1
4791,1
4792,1
4793,1
4794,1
4795,1
4796,0
4797,0
4798,1
4799,0
4800,1
4801,1
4802,1
4803,1
4804,1
4805,1
4806,1
4807,1
4808,1
4809,1
4810,1
4811,0
4812,1
4813,1
4814,0
4815,1
4816,1
4817,0
4818,1
4819,0
4820,1
4821,1
4822,0
4823,0
4824,1
4825,0
4826,1
4827,0
4828,1
4829,1
4830,1
4831,1
4832,1
4833,0
4834,1
4835,1
4836,1
4837,0
4838,1
4839,1
4840,1
4841,1
4842,1
4843,1
4844,1
4845,1
4846,1
4847,1
4848,0
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,1
4856,1
4857,1
4858,1
4859,1
4860,1
4861,1
4862,1
4863,0
4864,1
4865,1
4866,0
4867,1
4868,1
4869,1
4870,0
4871,0
4872,1
4873,0
4874,1
4875,1
4876,0
4877,1
4878,0
4879,1
4880,1
4881,1
4882,0
4883,1
4884,1
4885,1
4886,0
4887,1
4888,0
4889,1
4890,1
4891,1
4892,1
4893,1
4894,1
4895,0
4896,1
4897,1
4898,1
4899,0
4900,1
4901,1
4902,1
4903,1
4904,1
4905,1
4906,1
4907,1
4908,1
4909,0
4910,1
4911,0
4912,0
4913,0
4914,1
4915,1
4916,1
4917,1
4918,1
4919,1
4920,0
4921,1
4922,0
4923,0
4924,1
4925,1
4926,0
4927,1
4928,1
4929,1
4930,1
4931,0
4932,1
4933,1
4934,0
4935,1
4936,1
4937,0
4938,1
4939,1
4940,1
4941,1
4942,1
4943,1
4944,1
4945,1
4946,0
4947,0
4948,0
4949,1
4950,1
4951,1
4952,1
4953,1
4954,0
4955,1
4956,1
4957,0
4958,1
4959,1
4960,1
4961,1
4962,1
4963,0
4964,1
4965,1
4966,1
4967,1
4968,0
4969,0
4970,1
4971,0
4972,0
4973,1
4974,1
4975,1
4976,0
4977,1
4978,1
4979,1
4980,1
4981,1
4982,0
4983,0
4984,0
4985,1
4986,1
4987,1
4988,0
4989,1
4990,1
4991,1
4992,0
4993,1
4994,1
4995,1
4996,1
4997,1
4998,1
4999,1
5000,1
5001,1
5002,1
5003,1
5004,1
5005,1
5006,1
5007,1
5008,1
5009,0
5010,1
5011,0
5012,1
5013,1
5014,1
5015,1
5016,1
5017,1
5018,1
5019,0
5020,1
5021,0
5022,1
5023,1
5024,1
5025,1
5026,1
5027,0
5028,1
5029,1
5030,1
5031,0
5032,1
5033,1
5034,1
5035,1
5036,0
5037,1
5038,0
5039,0
5040,1
5041,1
5042,1
5043,0
5044,1
5045,1
5046,1
5047,0
5048,1
5049,1
5050,1
5051,1
5052,1
5053,0
5054,0
5055,0
5056,1
5057,0
5058,1
5059,1
5060,0
5061,1
5062,1
5063,1
5064,1
5065,1
5066,0
5067,1
5068,1
5069,1
5070,1
5071,1
5072,1
5073,0
5074,0
5075,1
5076,1
5077,1
5078,1
5079,1
5080,1
5081,1
5082,1
5083,1
5084,1
5085,1
5086,1
5087,1
5088,1
5089,1
5090,1
5091,1
5092,1
5093,0
5094,1
5095,0
5096,1
5097,1
5098,1
5099,1
5100,1
5101,1
5102,1
5103,0
5104,1
5105,1
5106,0
5107,0
5108,1
5109,0
5110,0
5111,0
5112,1
5113,0
5114,0
5115,1
5116,1
5117,0
5118,1
5119,1
5120,1
5121,1
5122,1
5123,1
5124,1
5125,1
5126,1
5127,1
5128,1
5129,1
5130,1
5131,0
5132,1
5133,1
5134,1
5135,1
5136,1
5137,1
5138,0
5139,1
5140,1
5141,1
5142,1
5143,0
5144,0
5145,1
5146,1
5147,1
5148,1
5149,1
5150,1
5151,1
5152,1
5153,1
5154,0
5155,0
5156,1
5157,1
5158,0
5159,0
5160,1
5161,0
5162,1
5163,0
5164,1
5165,1
5166,1
5167,0
5168,1
5169,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,1
5176,1
5177,1
5178,1
5179,1
5180,1
5181,1
5182,1
5183,1
5184,1
5185,1
5186,1
5187,0
5188,1
5189,1
5190,1
5191,1
5192,1
5193,1
5194,1
5195,1
5196,1
5197,1
5198,1
5199,1
5200,0
5201,1
5202,0
5203,1
5204,1
5205,0
5206,1
5207,1
5208,1
5209,1
5210,1
5211,1
5212,0
5213,1
5214,1
5215,1
5216,1
5217,1
5218,0
5219,1
5220,1
5221,0
5222,1
5223,0
5224,0
5225,1
5226,1
5227,1
5228,1
5229,1
5230,1
5231,1
5232,1
5233,0
5234,1
5235,1
5236,1
5237,1
5238,1
5239,0
5240,0
5241,1
5242,1
5243,0
5244,0
5245,1
5246,1
5247,1
5248,1
5249,1
5250,1
5251,1
5252,1
5253,0
5254,0
5255,1
5256,1
5257,1
5258,1
5259,1
5260,1
5261,1
5262,0
5263,1
5264,1
5265,1
5266,1
5267,1
5268,1
5269,1
5270,1
5271,1
5272,0
5273,0
5274,0
5275,1
5276,1
5277,1
5278,0
5279,0
5280,0
5281,1
5282,1
5283,0
5284,1
5285,1
5286,1
5287,1
5288,1
5289,1
5290,1
5291,1
5292,1
5293,1
5294,1
5295,1
5296,1
5297,0
5298,1
5299,0
5300,0
5301,1
5302,1
5303,1
5304,0
5305,1
5306,1
5307,1
5308,1
5309,1
5310,1
5311,1
5312,1
5313,1
5314,0
5315,1
5316,1
5317,1
5318,1
5319,1
5320,0
5321,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,1
5328,1
5329,0
5330,1
5331,1
5332,1
5333,1
5334,0
5335,1
5336,1
5337,1
5338,1
5339,1
5340,1
5341,1
5342,0
5343,0
5344,1
5345,1
5346,1
5347,1
5348,1
5349,1
5350,1
5351,1
5352,1
5353,1
5354,0
5355,1
5356,1
5357,1
5358,0
5359,1
5360,1
5361,1
5362,1
5363,1
5364,1
5365,0
5366,0
5367,0
5368,1
5369,1
5370,1
5371,1
5372,1
5373,1
5374,1
5375,1
5376,1
5377,1
5378,1
5379,1
5380,1
5381,0
5382,1
5383,1
5384,1
5385,1
5386,1
5387,1
5388,0
5389,1
5390,1
5391,1
5392,1
5393,1
5394,1
5395,1
5396,0
5397,1
5398,1
5399,1
5400,1
5401,1
5402,1
5403,1
5404,1
5405,1
5406,1
5407,1
5408,0
5409,1
5410,0
5411,0
5412,1
5413,1
5414,1
5415,1
5416,1
5417,0
5418,1
5419,1
5420,1
5421,1
5422,1
5423,1
5424,1
5425,1
5426,1
5427,1
5428,1
5429,1
5430,1
5431,0
5432,0
5433,1
5434,1
5435,1
5436,0
5437,1
5438,1
5439,1
5440,0
5441,1
5442,1
5443,1
5444,0
5445,1
5446,0
5447,1
5448,1
5449,1
5450,1
5451,1
5452,1
5453,1
5454,1
5455,0
5456,1
5457,1
5458,1
5459,1
5460,1
5461,1
5462,1
5463,1
5464,1
5465,0
5466,1
5467,0
5468,0
5469,1
5470,1
5471,0
5472,1
5473,0
5474,1
5475,1
5476,1
5477,1
5478,0
5479,1
5480,1
5481,1
5482,0
5483,1
5484,1
5485,1
5486,1
5487,1
5488,1
5489,1
5490,1
5491,1
5492,1
5493,1
5494,1
5495,1
5496,1
5497,1
5498,1
5499,1
5500,0
5501,1
5502,0
5503,1
5504,1
5505,1
5506,1
5507,1
5508,1
5509,0
5510,1
5511,1
5512,1
5513,1
5514,1
5515,1
5516,1
5517,1
5518,1
5519,1
5520,1
5521,1
5522,1
5523,1
5524,1
5525,0
5526,1
5527,1
5528,1
5529,1
5530,1
5531,0
5532,1
5533,1
5534,1
5535,1
5536,1
5537,1
5538,1
5539,1
5540,1
5541,1
5542,1
5543,1
5544,1
5545,1
5546,1
5547,1
5548,0
5549,1
5550,1
5551,0
5552,1
5553,0
5554,0
5555,0
5556,1
5557,1
5558,0
5559,1
5560,0
5561,1
5562,1
5563,1
5564,0
5565,1
5566,1
5567,1
5568,1
5569,1
5570,1
5571,1
5572,1
5573,1
5574,1
5575,1
5576,1
5577,0
5578,0
5579,1
5580,1
5581,1
5582,1
5583,1
5584,1
5585,1
5586,1
5587,1
5588,0
5589,1
5590,1
5591,0
5592,1
5593,1
5594,1
5595,1
5596,1
5597,1
5598,1
5599,1
5600,1
5601,1
5602,1
5603,1
5604,1
5605,1
5606,1
5607,1
5608,1
5609,0
5610,1
5611,0
5612,1
5613,0
5614,1
5615,0
5616,1
5617,1
5618,1
5619,1
5620,1
5621,1
5622,1
5623,1
5624,1
5625,1
5626,1
5627,1
5628,1
5629,1
5630,1
5631,0
5632,1
5633,1
5634,1
5635,0
5636,0
5637,1
5638,1
5639,0
5640,1
5641,1
5642,1
5643,1
5644,1
5645,1
5646,1
5647,1
5648,0
5649,1
5650,1
5651,1
5652,0
5653,0
5654,1
5655,1
5656,1
5657,0
5658,1
5659,0
5660,1
5661,0
5662,1
5663,1
5664,1
5665,1
5666,1
5667,0
5668,1
5669,1
5670,1
5671,1
5672,1
5673,1
5674,0
5675,1
5676,1
5677,1
5678,1
5679,0
5680,0
5681,1
5682,1
5683,1
5684,0
5685,1
5686,1
5687,0
5688,1
5689,0
5690,0
5691,1
5692,1
5693,0
5694,0
5695,0
5696,1
5697,1
5698,0
5699,1
5700,0
5701,1
5702,1
5703,1
5704,1
5705,1
5706,1
5707,1
5708,0
5709,1
5710,0
5711,1
5712,1
5713,1
5714,1
5715,1
5716,0
5717,0
5718,1
5719,0
5720,1
5721,1
5722,0
5723,1
5724,1
5725,1
5726,1
5727,0
5728,1
5729,0
5730,1
5731,1
5732,1
5733,1
5734,1
5735,1
5736,0
5737,1
5738,1
5739,1
5740,1
5741,1
5742,1
5743,0
5744,1
5745,1
5746,1
5747,1
5748,0
5749,1
5750,0
5751,1
5752,1
5753,1
5754,1
5755,1
5756,1
5757,1
5758,1
5759,1
5760,1
5761,0
5762,1
5763,1
5764,1
5765,1
5766,1
5767,1
5768,1
5769,1
5770,1
5771,1
5772,1
5773,1
5774,0
5775,1
5776,1
5777,1
5778,1
5779,1
5780,1
5781,1
5782,0
5783,1
5784,0
5785,1
5786,1
5787,1
5788,0
5789,1
5790,1
5791,1
5792,1
5793,0
5794,1
5795,1
5796,0
5797,1
